CustomerID,PersonID,StoreID,TerritoryID,AccountNumber,BusinessEntityID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion
18751,10496,NULL,4,AW00018751,10496,IN,0,NULL,Kari,K,Schmidt,NULL,0
24648,10497,NULL,4,AW00024648,10497,IN,0,NULL,Amanda,J,King,NULL,2
17754,10498,NULL,7,AW00017754,10498,IN,0,NULL,Stephanie,W,King,NULL,0
28214,10499,NULL,9,AW00028214,10499,IN,0,NULL,Hailey,A,King,NULL,2
16392,10500,NULL,7,AW00016392,10500,IN,0,NULL,Kari,NULL,Raman,NULL,0
28202,10501,NULL,9,AW00028202,10501,IN,0,NULL,Maria,E,King,NULL,0
26350,10502,NULL,6,AW00026350,10502,IN,0,NULL,Gabrielle,NULL,King,NULL,0
12682,10503,NULL,9,AW00012682,10503,IN,0,NULL,Kari,NULL,Subram,NULL,0
12322,10504,NULL,7,AW00012322,10504,IN,0,NULL,Kari,V,Mehta,NULL,0
15389,10505,NULL,4,AW00015389,10505,IN,0,NULL,Joan,E,King,NULL,1
16233,10506,NULL,4,AW00016233,10506,IN,0,NULL,Rebecca,NULL,King,NULL,0
14805,10507,NULL,8,AW00014805,10507,IN,0,NULL,Kari,NULL,Garcia,NULL,2
29303,10508,NULL,9,AW00029303,10508,IN,0,NULL,Arturo,P,Pal,NULL,2
13788,10509,NULL,10,AW00013788,10509,IN,0,NULL,Kari,NULL,Fernandez,NULL,0
19994,10510,NULL,4,AW00019994,10510,IN,0,NULL,Madeline,B,King,NULL,2
16142,10511,NULL,1,AW00016142,10511,IN,0,NULL,Sophia,NULL,King,NULL,1
15235,10512,NULL,9,AW00015235,10512,IN,0,NULL,Kari,NULL,Lopez,NULL,0
19609,10513,NULL,9,AW00019609,10513,IN,0,NULL,Kari,NULL,Martinez,NULL,0
26709,10514,NULL,4,AW00026709,10514,IN,0,NULL,Mary,O,King,NULL,2
15935,10515,NULL,1,AW00015935,10515,IN,0,Ms.,Amber,S,King,NULL,2
13213,10516,NULL,1,AW00013213,10516,IN,0,NULL,Courtney,L,King,NULL,1
19514,10517,NULL,8,AW00019514,10517,IN,0,NULL,Kari,NULL,Rodriguez,NULL,2
20015,10518,NULL,4,AW00020015,10518,IN,0,NULL,Jenna,R,King,NULL,1
13250,10519,NULL,4,AW00013250,10519,IN,0,NULL,Jordan,J,King,NULL,1
20171,10520,NULL,8,AW00020171,10520,IN,0,NULL,Bailey,A,King,NULL,0
19262,10521,NULL,10,AW00019262,10521,IN,0,NULL,Kari,T,Sanchez,NULL,0
26916,10522,NULL,9,AW00026916,10522,IN,0,NULL,Mackenzie,M,King,NULL,0
11585,10523,NULL,10,AW00011585,10523,IN,0,NULL,Kari,L,Perez,NULL,0
22111,10524,NULL,4,AW00022111,10524,IN,0,NULL,Gabriella,NULL,King,NULL,0
22354,10525,NULL,6,AW00022354,10525,IN,0,NULL,Sara,NULL,King,NULL,1
12229,10526,NULL,8,AW00012229,10526,IN,0,NULL,Kari,NULL,Gomez,NULL,0
12695,10527,NULL,9,AW00012695,10527,IN,0,NULL,Kari,L,Ruiz,NULL,1
19680,10528,NULL,1,AW00019680,10528,IN,0,NULL,Jan,NULL,King,NULL,0
16867,10529,NULL,4,AW00016867,10529,IN,0,NULL,Katelyn,NULL,King,NULL,0
15758,10530,NULL,9,AW00015758,10530,IN,0,NULL,Arturo,NULL,Andersen,NULL,2
28285,10531,NULL,1,AW00028285,10531,IN,0,NULL,Savannah,H,King,NULL,1
12891,10532,NULL,1,AW00012891,10532,IN,0,NULL,Kaylee,T,King,NULL,0
13915,10533,NULL,4,AW00013915,10533,IN,0,NULL,Allison,M,King,NULL,0
18887,10534,NULL,1,AW00018887,10534,IN,0,NULL,Kari,NULL,Hernandez,NULL,0
22886,10535,NULL,4,AW00022886,10535,IN,0,NULL,Andrea,K,King,NULL,1
11108,10536,NULL,9,AW00011108,10536,IN,0,NULL,Kari,C,Alvarez,NULL,0
14420,10537,NULL,1,AW00014420,10537,IN,0,NULL,Chloe,NULL,Wright,NULL,0
11129,10538,NULL,1,AW00011129,10538,IN,0,NULL,Julia,M,Wright,NULL,0
15052,10539,NULL,10,AW00015052,10539,IN,0,NULL,Kari,S,Moreno,NULL,0
26505,10540,NULL,6,AW00026505,10540,IN,0,NULL,Jennifer,NULL,Wright,NULL,2
13434,10541,NULL,6,AW00013434,10541,IN,0,NULL,Kaitlyn,G,Wright,NULL,1
19520,10542,NULL,10,AW00019520,10542,IN,0,NULL,Kari,NULL,Muñoz,NULL,2
23601,10543,NULL,8,AW00023601,10543,IN,0,NULL,Kari,A,Alan,NULL,1
21861,10544,NULL,7,AW00021861,10544,IN,0,NULL,Kari,NULL,Romero,NULL,0
28031,10545,NULL,4,AW00028031,10545,IN,0,NULL,Kari,NULL,Navarro,NULL,0
18828,10546,NULL,1,AW00018828,10546,IN,0,NULL,Morgan,NULL,Wright,NULL,2
15756,10547,NULL,9,AW00015756,10547,IN,0,NULL,Kari,NULL,Gutierrez,NULL,2
25984,10548,NULL,4,AW00025984,10548,IN,0,NULL,Isabella,D,Wright,NULL,2
13383,10549,NULL,1,AW00013383,10549,IN,0,NULL,Natalie,J,Wright,NULL,2
14228,10550,NULL,9,AW00014228,10550,IN,0,NULL,Arturo,C,Raje,NULL,0
18486,10551,NULL,9,AW00018486,10551,IN,0,NULL,Kari,NULL,Torres,NULL,0
28995,10552,NULL,1,AW00028995,10552,IN,0,NULL,Alexandra,E,Wright,NULL,0
25863,10553,NULL,1,AW00025863,10553,IN,0,NULL,Sydney,S,Wright,NULL,1
25997,10554,NULL,4,AW00025997,10554,IN,0,NULL,Katherine,NULL,Wright,NULL,1
17789,10555,NULL,8,AW00017789,10555,IN,0,NULL,Kari,S,Dominguez,NULL,0
26317,10556,NULL,1,AW00026317,10556,IN,0,Ms.,Amanda,NULL,Wright,NULL,0
27763,10557,NULL,7,AW00027763,10557,IN,0,NULL,Stephanie,V,Wright,NULL,0
22324,10558,NULL,7,AW00022324,10558,IN,0,NULL,Kari,A,Gill,NULL,0
16376,10559,NULL,1,AW00016376,10559,IN,0,NULL,Maria,D,Wright,NULL,0
24336,10560,NULL,1,AW00024336,10560,IN,0,NULL,Gabrielle,NULL,Wright,NULL,0
26036,10561,NULL,9,AW00026036,10561,IN,0,NULL,Haley,NULL,Wright,NULL,2
22696,10562,NULL,7,AW00022696,10562,IN,0,NULL,Kari,NULL,Vazquez,NULL,2
28041,10563,NULL,1,AW00028041,10563,IN,0,NULL,Rebecca,J,Wright,NULL,1
19627,10564,NULL,9,AW00019627,10564,IN,0,NULL,Kari,NULL,Blanco,NULL,0
26905,10565,NULL,10,AW00026905,10565,IN,0,NULL,Kari,NULL,Serrano,NULL,0
12189,10566,NULL,4,AW00012189,10566,IN,0,NULL,Sophia,NULL,Wright,NULL,0
24702,10567,NULL,10,AW00024702,10567,IN,0,NULL,Kari,D,Ramos,NULL,0
18562,10568,NULL,4,AW00018562,10568,IN,0,NULL,Mary,P,Wright,NULL,0
23924,10569,NULL,10,AW00023924,10569,IN,0,NULL,Amber,L,Wright,NULL,0
11953,10570,NULL,1,AW00011953,10570,IN,0,NULL,Courtney,D,Wright,NULL,2
14856,10571,NULL,1,AW00014856,10571,IN,0,NULL,Kari,NULL,Carlson,NULL,0
17559,10572,NULL,4,AW00017559,10572,IN,0,NULL,Kari,NULL,Suarez,NULL,0
11291,10573,NULL,4,AW00011291,10573,IN,0,NULL,Jenna,NULL,Wright,NULL,1
15485,10574,NULL,4,AW00015485,10574,IN,0,NULL,Jordan,NULL,Wright,NULL,1
27341,10575,NULL,9,AW00027341,10575,IN,0,NULL,Kari,V,Sanz,NULL,0
14860,10576,NULL,9,AW00014860,10576,IN,0,NULL,Arturo,H,Chande,NULL,2
21058,10577,NULL,7,AW00021058,10577,IN,0,NULL,Meredith,NULL,Suri,NULL,2
19016,10578,NULL,4,AW00019016,10578,IN,0,NULL,Sierra,NULL,Wright,NULL,1
21089,10579,NULL,7,AW00021089,10579,IN,0,NULL,Yiroyuki,NULL,Sato,NULL,0
25484,10580,NULL,7,AW00025484,10580,IN,0,NULL,Bailey,L,Wright,NULL,0
12412,10581,NULL,4,AW00012412,10581,IN,0,NULL,Mackenzie,K,Wright,NULL,0
12928,10582,NULL,6,AW00012928,10582,IN,0,NULL,Carol,C,Wright,NULL,1
18333,10583,NULL,9,AW00018333,10583,IN,0,NULL,Meredith,NULL,Patel,NULL,2
23111,10584,NULL,4,AW00023111,10584,IN,0,NULL,Sara,NULL,Wright,NULL,0
20983,10585,NULL,9,AW00020983,10585,IN,0,NULL,Meredith,B,Vance,NULL,1
29314,10586,NULL,9,AW00029314,10586,IN,0,NULL,Meredith,NULL,Malhotra,NULL,1
24323,10587,NULL,4,AW00024323,10587,IN,0,NULL,Janet,E,Wright,NULL,2
14139,10588,NULL,8,AW00014139,10588,IN,0,NULL,Meredith,NULL,Sai,NULL,0
26963,10589,NULL,8,AW00026963,10589,IN,0,NULL,Meredith,H,Arun,NULL,1
14502,10590,NULL,6,AW00014502,10590,IN,0,NULL,Katelyn,A,Wright,NULL,2
29172,10591,NULL,4,AW00029172,10591,IN,0,NULL,Arturo,NULL,Carson,NULL,0
12591,10592,NULL,8,AW00012591,10592,IN,0,NULL,Meredith,D,Madan,NULL,0
23108,10593,NULL,1,AW00023108,10593,IN,0,NULL,Savannah,L,Wright,NULL,1
24882,10594,NULL,7,AW00024882,10594,IN,0,NULL,Meredith,V,Srini,NULL,2
11613,10595,NULL,8,AW00011613,10595,IN,0,NULL,Meredith,M,Prasad,NULL,0
24855,10596,NULL,8,AW00024855,10596,IN,0,NULL,Kaylee,NULL,Wright,NULL,0
16084,10597,NULL,1,AW00016084,10597,IN,0,NULL,Allison,R,Wright,NULL,1
25499,10598,NULL,10,AW00025499,10598,IN,0,NULL,Meredith,NULL,Schmidt,NULL,1
25032,10599,NULL,9,AW00025032,10599,IN,0,NULL,Meredith,NULL,Rana,NULL,0
11381,10600,NULL,10,AW00011381,10600,IN,0,NULL,Meredith,NULL,Raman,NULL,1
15479,10601,NULL,1,AW00015479,10601,IN,0,NULL,Andrea,NULL,Wright,NULL,1
23361,10602,NULL,4,AW00023361,10602,IN,0,NULL,Chloe,L,Lopez,NULL,0
14261,10603,NULL,9,AW00014261,10603,IN,0,NULL,Meredith,S,Subram,NULL,0
24638,10604,NULL,4,AW00024638,10604,IN,0,NULL,Julia,I,Lopez,NULL,0
25027,10605,NULL,9,AW00025027,10605,IN,0,NULL,Meredith,NULL,Mehta,NULL,0
17110,10606,NULL,10,AW00017110,10606,IN,0,NULL,Meredith,NULL,Garcia,NULL,0
16998,10607,NULL,1,AW00016998,10607,IN,0,NULL,Jennifer,D,Lopez,NULL,0
21754,10608,NULL,1,AW00021754,10608,IN,0,NULL,Kaitlyn,NULL,Lopez,NULL,2
25606,10609,NULL,7,AW00025606,10609,IN,0,NULL,Meredith,NULL,Fernandez,NULL,0
19466,10610,NULL,10,AW00019466,10610,IN,0,NULL,Morgan,F,Lopez,NULL,1
23964,10611,NULL,7,AW00023964,10611,IN,0,NULL,Arturo,NULL,Nara,NULL,0
24578,10612,NULL,7,AW00024578,10612,IN,0,NULL,Meredith,Y,Lopez,NULL,0
12957,10613,NULL,4,AW00012957,10613,IN,0,NULL,Isabella,NULL,Lopez,NULL,1
19095,10614,NULL,9,AW00019095,10614,IN,0,NULL,Meredith,M,Martinez,NULL,0
14113,10615,NULL,1,AW00014113,10615,IN,0,NULL,Natalie,L,Lopez,NULL,0
14088,10616,NULL,1,AW00014088,10616,IN,0,NULL,Alexandra,NULL,Lopez,NULL,2
22171,10617,NULL,9,AW00022171,10617,IN,0,NULL,Meredith,NULL,Gonzalez,NULL,0
25679,10618,NULL,7,AW00025679,10618,IN,0,NULL,Meredith,NULL,Rodriguez,NULL,0
13073,10619,NULL,4,AW00013073,10619,IN,0,NULL,Sydney,NULL,Lopez,NULL,0
19920,10620,NULL,7,AW00019920,10620,IN,0,NULL,Meredith,S,Sanchez,NULL,1
23597,10621,NULL,10,AW00023597,10621,IN,0,NULL,Meredith,A,Perez,NULL,0
17161,10622,NULL,1,AW00017161,10622,IN,0,NULL,Katherine,NULL,Lopez,NULL,1
24448,10623,NULL,1,AW00024448,10623,IN,0,NULL,Amanda,J,Lopez,NULL,0
17543,10624,NULL,4,AW00017543,10624,IN,0,NULL,Meredith,W,Martin,NULL,0
27965,10625,NULL,10,AW00027965,10625,IN,0,NULL,Meredith,NULL,Gomez,NULL,2
11598,10626,NULL,8,AW00011598,10626,IN,0,NULL,Meredith,B,Ruiz,NULL,0
18652,10627,NULL,1,AW00018652,10627,IN,0,NULL,Meredith,W,Diaz,NULL,0
22504,10628,NULL,10,AW00022504,10628,IN,0,NULL,Arturo,T,Rai,NULL,0
13950,10629,NULL,1,AW00013950,10629,IN,0,NULL,Meredith,B,Hernandez,NULL,0
15470,10630,NULL,4,AW00015470,10630,IN,0,NULL,Hailey,M,Lopez,NULL,0
12480,10631,NULL,7,AW00012480,10631,IN,0,NULL,Meredith,NULL,Alvarez,NULL,0
21156,10632,NULL,1,AW00021156,10632,IN,0,NULL,Maria,E,Lopez,NULL,0
12278,10633,NULL,8,AW00012278,10633,IN,0,NULL,Meredith,NULL,Johnsen,NULL,0
11311,10634,NULL,1,AW00011311,10634,IN,0,NULL,Gabrielle,D,Lopez,NULL,0
26406,10635,NULL,7,AW00026406,10635,IN,0,NULL,Haley,M,Lopez,NULL,2
27504,10636,NULL,1,AW00027504,10636,IN,0,NULL,Rebecca,F,Lopez,NULL,0
22285,10637,NULL,6,AW00022285,10637,IN,0,NULL,Meredith,D,Moreno,NULL,1
13957,10638,NULL,9,AW00013957,10638,IN,0,NULL,Meredith,NULL,Munoz,NULL,2
12044,10639,NULL,4,AW00012044,10639,IN,0,NULL,Madeline,G,Lopez,NULL,0
20621,10640,NULL,9,AW00020621,10640,IN,0,NULL,Meredith,M,Alonso,NULL,0
13030,10641,NULL,4,AW00013030,10641,IN,0,NULL,Sophia,C,Lopez,NULL,1
16101,10642,NULL,4,AW00016101,10642,IN,0,NULL,Mary,R,Lopez,NULL,0
29452,10643,NULL,9,AW00029452,10643,IN,0,NULL,Meredith,J,Romero,NULL,1
29208,10644,NULL,1,AW00029208,10644,IN,0,NULL,Amber,NULL,Lopez,NULL,0
27703,10645,NULL,9,AW00027703,10645,IN,0,NULL,Meredith,NULL,Navarro,NULL,2
20839,10646,NULL,10,AW00020839,10646,IN,0,NULL,Courtney,NULL,Lopez,NULL,2
11111,10647,NULL,9,AW00011111,10647,IN,0,NULL,Meredith,T,Gutierrez,NULL,2
25977,10648,NULL,4,AW00025977,10648,IN,0,NULL,Jenna,M,Lopez,NULL,1
17472,10649,NULL,4,AW00017472,10649,IN,0,NULL,Meredith,NULL,Torres,NULL,0
18432,10650,NULL,4,AW00018432,10650,IN,0,NULL,Jordan,L,Lopez,NULL,0
12521,10651,NULL,8,AW00012521,10651,IN,0,NULL,Meredith,NULL,Dominguez,NULL,1
24268,10652,NULL,9,AW00024268,10652,IN,0,NULL,Meredith,E,Gill,NULL,1
18557,10653,NULL,6,AW00018557,10653,IN,0,NULL,Bailey,R,Lopez,NULL,0
12387,10654,NULL,7,AW00012387,10654,IN,0,NULL,Meredith,M,Vazquez,NULL,1
18957,10655,NULL,1,AW00018957,10655,IN,0,NULL,Mackenzie,NULL,Lopez,NULL,1
21927,10656,NULL,4,AW00021927,10656,IN,0,NULL,Meredith,NULL,Browning,NULL,0
12155,10657,NULL,1,AW00012155,10657,IN,0,NULL,Gabriella,NULL,Lopez,NULL,0
21599,10658,NULL,1,AW00021599,10658,IN,0,NULL,Sara,A,Lopez,NULL,0
16858,10659,NULL,1,AW00016858,10659,IN,0,NULL,Jan,NULL,Lopez,NULL,0
12016,10660,NULL,4,AW00012016,10660,IN,0,NULL,Meredith,NULL,Serrano,NULL,0
23307,10661,NULL,9,AW00023307,10661,IN,0,NULL,Meredith,A,Ramos,NULL,0
11820,10662,NULL,6,AW00011820,10662,IN,0,NULL,Katelyn,NULL,Lopez,NULL,2
25709,10663,NULL,9,AW00025709,10663,IN,0,NULL,Savannah,NULL,Lopez,NULL,0
24691,10664,NULL,8,AW00024691,10664,IN,0,NULL,Meredith,G,Carlson,NULL,0
17398,10665,NULL,4,AW00017398,10665,IN,0,NULL,Kaylee,E,Lopez,NULL,0
15032,10666,NULL,9,AW00015032,10666,IN,0,NULL,Meredith,NULL,Suarez,NULL,2
14098,10667,NULL,1,AW00014098,10667,IN,0,NULL,Allison,D,Lopez,NULL,0
23602,10668,NULL,8,AW00023602,10668,IN,0,NULL,Andrea,NULL,Lopez,NULL,0
27727,10669,NULL,4,AW00027727,10669,IN,0,NULL,Chloe,R,Hill,NULL,1
14549,10670,NULL,8,AW00014549,10670,IN,0,NULL,Arturo,J,Goel,NULL,0
18772,10671,NULL,4,AW00018772,10671,IN,0,NULL,Julia,B,Hill,NULL,1
18291,10672,NULL,9,AW00018291,10672,IN,0,NULL,Jennifer,NULL,Hill,NULL,1
19052,10673,NULL,7,AW00019052,10673,IN,0,NULL,Kristi,NULL,Kapoor,NULL,0
24659,10674,NULL,6,AW00024659,10674,IN,0,NULL,Kaitlyn,M,Hill,NULL,1
11320,10675,NULL,4,AW00011320,10675,IN,0,NULL,Morgan,M,Hill,NULL,0
21986,10676,NULL,9,AW00021986,10676,IN,0,NULL,Kristi,l,Chapman,NULL,0
27310,10677,NULL,8,AW00027310,10677,IN,0,NULL,Isabella,P,Hill,NULL,1
28834,10678,NULL,6,AW00028834,10678,IN,0,NULL,Natalie,L,Hill,NULL,0
15172,10679,NULL,6,AW00015172,10679,IN,0,NULL,Alexandra,K,Hill,NULL,1
16908,10680,NULL,1,AW00016908,10680,IN,0,NULL,Kristi,C,Patel,NULL,2
26482,10681,NULL,6,AW00026482,10681,IN,0,NULL,Sydney,NULL,Hill,NULL,2
26701,10682,NULL,6,AW00026701,10682,IN,0,NULL,Katherine,L,Hill,NULL,1
28338,10683,NULL,9,AW00028338,10683,IN,0,NULL,Kristi,T,Vance,NULL,0
15175,10684,NULL,6,AW00015175,10684,IN,0,NULL,Kristi,S,Malhotra,NULL,0
21152,10685,NULL,4,AW00021152,10685,IN,0,NULL,Amanda,NULL,Hill,NULL,0
15665,10686,NULL,7,AW00015665,10686,IN,0,NULL,Kristi,P,Sai,NULL,0
19992,10687,NULL,4,AW00019992,10687,IN,0,NULL,Stephanie,M,Hill,NULL,0
19669,10688,NULL,1,AW00019669,10688,IN,0,NULL,Hailey,NULL,Hill,NULL,0
16675,10689,NULL,9,AW00016675,10689,IN,0,NULL,Kristi,W,Arthur,NULL,0
15999,10690,NULL,1,AW00015999,10690,IN,0,NULL,Maria,C,Hill,NULL,1
29184,10691,NULL,9,AW00029184,10691,IN,0,NULL,Kristi,I,Madan,NULL,1
21962,10692,NULL,9,AW00021962,10692,IN,0,NULL,Kristi,M,Smith,NULL,1
16103,10693,NULL,6,AW00016103,10693,IN,0,NULL,Haley,J,Hill,NULL,2
15424,10694,NULL,4,AW00015424,10694,IN,0,NULL,Rebecca,C,Hill,NULL,0
18182,10695,NULL,8,AW00018182,10695,IN,0,NULL,Kristi,J,Prasad,NULL,0
27574,10696,NULL,4,AW00027574,10696,IN,0,NULL,Madeline,D,Hill,NULL,1
27435,10697,NULL,4,AW00027435,10697,IN,0,NULL,Alexandra,J,Johnson,NULL,0
11733,10698,NULL,4,AW00011733,10698,IN,0,NULL,Kristi,J,Schmidt,NULL,0
13665,10699,NULL,10,AW00013665,10699,IN,0,NULL,Kristi,NULL,Randall,NULL,0
22675,10700,NULL,7,AW00022675,10700,IN,0,NULL,Alexandra,A,Winston,NULL,1
21836,10701,NULL,8,AW00021836,10701,IN,0,NULL,Kristi,NULL,Raman,NULL,0
20202,10702,NULL,6,AW00020202,10702,IN,0,NULL,Alexandra,B,Jones,NULL,0
15025,10703,NULL,9,AW00015025,10703,IN,0,NULL,Kristi,N,Subram,NULL,1
13977,10704,NULL,1,AW00013977,10704,IN,0,NULL,Alexandra,R,Brown,NULL,1
22312,10705,NULL,7,AW00022312,10705,IN,0,NULL,Kristi,D,Mehta,NULL,1
18594,10706,NULL,4,AW00018594,10706,IN,0,NULL,Kristi,NULL,Garcia,NULL,1
12047,10707,NULL,4,AW00012047,10707,IN,0,NULL,Alexandra,NULL,Davis,NULL,0
19585,10708,NULL,9,AW00019585,10708,IN,0,NULL,Kristi,NULL,Fernandez,NULL,0
22090,10709,NULL,4,AW00022090,10709,IN,0,NULL,Alexandra,E,Miller,NULL,0
28137,10710,NULL,9,AW00028137,10710,IN,0,NULL,Kristi,NULL,Lopez,NULL,2
25195,10711,NULL,4,AW00025195,10711,IN,0,NULL,Alexandra,NULL,Wilson,NULL,0
14375,10712,NULL,1,AW00014375,10712,IN,0,NULL,Alexandra,NULL,Moore,NULL,0
23998,10713,NULL,9,AW00023998,10713,IN,0,NULL,Arturo,NULL,Raji,NULL,0
21529,10714,NULL,7,AW00021529,10714,IN,0,NULL,Kristi,L,Martinez,NULL,0
20079,10715,NULL,1,AW00020079,10715,IN,0,NULL,Alexandra,NULL,Taylor,NULL,0
23857,10716,NULL,1,AW00023857,10716,IN,0,NULL,Alexandra,L,Anderson,NULL,2
13734,10717,NULL,4,AW00013734,10717,IN,0,NULL,Kristi,A,Gonzalez,NULL,2
23172,10718,NULL,6,AW00023172,10718,IN,0,NULL,Alexandra,C,Thomas,NULL,0
24184,10719,NULL,10,AW00024184,10719,IN,0,NULL,Alexandra,A,Jackson,NULL,2
14345,10720,NULL,9,AW00014345,10720,IN,0,NULL,Kristi,NULL,Rodriguez,NULL,2
27074,10721,NULL,1,AW00027074,10721,IN,0,NULL,Kristi,M,Sanchez,NULL,2
11191,10722,NULL,4,AW00011191,10722,IN,0,NULL,Kristi,E,Perez,NULL,0
26169,10723,NULL,4,AW00026169,10723,IN,0,NULL,Alexandra,B,White,NULL,0
21029,10724,NULL,8,AW00021029,10724,IN,0,NULL,Kristi,C,Martin,NULL,1
12764,10725,NULL,1,AW00012764,10725,IN,0,NULL,Alexandra,NULL,Harris,NULL,0
27093,10726,NULL,4,AW00027093,10726,IN,0,NULL,Alexandra,C,Martin,NULL,1
26911,10727,NULL,10,AW00026911,10727,IN,0,NULL,Kristi,NULL,Gomez,NULL,1
28638,10728,NULL,4,AW00028638,10728,IN,0,NULL,Alexandra,S,Thompson,NULL,0
28692,10729,NULL,10,AW00028692,10729,IN,0,NULL,Kristi,R,Rowe,NULL,2
14107,10730,NULL,6,AW00014107,10730,IN,0,NULL,Alexandra,J,Garcia,NULL,0
26722,10731,NULL,4,AW00026722,10731,IN,0,NULL,Alexandra,NULL,McDonald,NULL,0
27304,10732,NULL,7,AW00027304,10732,IN,0,NULL,Alexandra,A,Robinson,NULL,1
23271,10733,NULL,4,AW00023271,10733,IN,0,NULL,Alexandra,R,Clark,NULL,2
22413,10734,NULL,7,AW00022413,10734,IN,0,NULL,Kristi,J,Diaz,NULL,1
20234,10735,NULL,9,AW00020234,10735,IN,0,NULL,Gerald,NULL,Mehta,NULL,1
21642,10736,NULL,6,AW00021642,10736,IN,0,NULL,Alexandra,NULL,Rodriguez,NULL,0
24795,10737,NULL,1,AW00024795,10737,IN,0,NULL,Alexandra,NULL,Lewis,NULL,2
19684,10738,NULL,1,AW00019684,10738,IN,0,NULL,Alexandra,NULL,Lee,NULL,0
22626,10739,NULL,7,AW00022626,10739,IN,0,NULL,Arturo,NULL,Anand,NULL,0
28861,10740,NULL,1,AW00028861,10740,IN,0,NULL,Alexandra,NULL,Walker,NULL,0
15869,10741,NULL,1,AW00015869,10741,IN,0,NULL,Alexandra,NULL,Hall,NULL,0
29110,10742,NULL,4,AW00029110,10742,IN,0,NULL,Sydney,M,Smith,NULL,2
25530,10743,NULL,8,AW00025530,10743,IN,0,NULL,Gerald,M,Lopez,NULL,0
19571,10744,NULL,9,AW00019571,10744,IN,0,NULL,Sydney,NULL,Johnson,NULL,1
21433,10745,NULL,4,AW00021433,10745,IN,0,NULL,Gerald,NULL,Martinez,NULL,0
12844,10746,NULL,8,AW00012844,10746,IN,0,NULL,Gerald,NULL,Gonzalez,NULL,1
12216,10747,NULL,10,AW00012216,10747,IN,0,NULL,Gerald,NULL,Rodriguez,NULL,0
15334,10748,NULL,6,AW00015334,10748,IN,0,NULL,Sydney,J,Williams,NULL,0
24144,10749,NULL,10,AW00024144,10749,IN,0,NULL,Gerald,NULL,Sanchez,NULL,0
28501,10750,NULL,8,AW00028501,10750,IN,0,NULL,Gerald,N,Perez,NULL,1
14430,10751,NULL,1,AW00014430,10751,IN,0,NULL,Sydney,NULL,Jones,NULL,0
17284,10752,NULL,9,AW00017284,10752,IN,0,NULL,Gerald,K,Martin,NULL,0
15392,10753,NULL,4,AW00015392,10753,IN,0,NULL,Sydney,NULL,Brown,NULL,0
17743,10754,NULL,10,AW00017743,10754,IN,0,NULL,Gerald,NULL,Gomez,NULL,1
17791,10755,NULL,8,AW00017791,10755,IN,0,NULL,Sydney,NULL,Davis,NULL,0
13440,10756,NULL,6,AW00013440,10756,IN,0,NULL,Sydney,A,Miller,NULL,2
20858,10757,NULL,7,AW00020858,10757,IN,0,NULL,Damien,NULL,Stone,NULL,1
21838,10758,NULL,8,AW00021838,10758,IN,0,NULL,Gerald,C,Ruiz,NULL,0
17109,10759,NULL,7,AW00017109,10759,IN,0,NULL,Sydney,L,Wilson,NULL,0
26457,10760,NULL,1,AW00026457,10760,IN,0,NULL,Sydney,L,Moore,NULL,0
25118,10761,NULL,9,AW00025118,10761,IN,0,NULL,Gerald,M,Diaz,NULL,2
24054,10762,NULL,10,AW00024054,10762,IN,0,NULL,Gerald,L,Hernandez,NULL,0
23963,10763,NULL,7,AW00023963,10763,IN,0,NULL,Gerald,E,Jimenez,NULL,2
16145,10764,NULL,1,AW00016145,10764,IN,0,NULL,Sydney,NULL,Anderson,NULL,0
13770,10765,NULL,8,AW00013770,10765,IN,0,NULL,Gerald,A,Moreno,NULL,0
14699,10766,NULL,8,AW00014699,10766,IN,0,NULL,Gerald,R,Munoz,NULL,1
20958,10767,NULL,8,AW00020958,10767,IN,0,NULL,Gerald,NULL,Alonso,NULL,0
19322,10768,NULL,10,AW00019322,10768,IN,0,NULL,Gerald,K,Romero,NULL,0
14322,10769,NULL,9,AW00014322,10769,IN,0,NULL,Sydney,NULL,Thomas,NULL,1
27843,10770,NULL,8,AW00027843,10770,IN,0,NULL,Gerald,NULL,Navarro,NULL,1
16296,10771,NULL,7,AW00016296,10771,IN,0,NULL,Sydney,M,White,NULL,1
11342,10772,NULL,7,AW00011342,10772,IN,0,NULL,Marshall,L,Wang,NULL,0
25542,10773,NULL,7,AW00025542,10773,IN,0,NULL,Gerald,NULL,Gutierrez,NULL,0
26954,10774,NULL,8,AW00026954,10774,IN,0,NULL,Gerald,M,Torres,NULL,1
20631,10775,NULL,9,AW00020631,10775,IN,0,NULL,Gerald,E,Dominguez,NULL,2
20527,10776,NULL,4,AW00020527,10776,IN,0,NULL,Sydney,A,Harris,NULL,1
21809,10777,NULL,4,AW00021809,10777,IN,0,NULL,Sydney,R,Thompson,NULL,0
28487,10778,NULL,9,AW00028487,10778,IN,0,NULL,Gerald,A,Gill,NULL,0
26941,10779,NULL,7,AW00026941,10779,IN,0,NULL,Gerald,NULL,Vazquez,NULL,0
11322,10780,NULL,1,AW00011322,10780,IN,0,NULL,Sydney,NULL,Garcia,NULL,0
18593,10781,NULL,1,AW00018593,10781,IN,0,NULL,Sydney,C,Martinez,NULL,2
15404,10782,NULL,4,AW00015404,10782,IN,0,NULL,Sydney,L,Robinson,NULL,2
